Date,Time,CO(GT),CO ppm,C6H6(GT),C6H6 ppm,,
7/8/2004,0:00:00,1.2,1.047,10.2,0.00318,,
7/8/2004,1:00:00,0.9,0.786,7.2,0.00224,,
7/8/2004,2:00:00,0.6,0.524,5.8,0.00182,,
7/8/2004,3:00:00,0.5,0.436,4.2,0.00132,,
7/8/2004,4:00:00,-200,-174.581,5.1,0.00160,,
7/8/2004,5:00:00,0.6,0.524,5.4,0.00170,,
7/8/2004,6:00:00,0.6,0.524,6.2,0.00194,,
7/8/2004,7:00:00,2.2,1.920,16.9,0.00530,,
7/8/2004,8:00:00,3.2,2.793,23.2,0.00728,,
7/8/2004,9:00:00,3,2.619,18.0,0.00564,,
7/8/2004,10:00:00,2.7,2.357,17.6,0.00550,,
7/8/2004,11:00:00,3.2,2.793,20.3,0.00637,,
7/8/2004,12:00:00,1.4,1.222,10.6,0.00332,,
7/8/2004,13:00:00,1.3,1.135,9.9,0.00308,,
7/8/2004,14:00:00,1.4,1.222,10.7,0.00336,,
7/8/2004,15:00:00,2.1,1.833,16.5,0.00518,,
7/8/2004,16:00:00,2.4,2.095,16.9,0.00528,,
7/8/2004,17:00:00,3.1,2.706,20.5,0.00641,,
7/8/2004,18:00:00,3.5,3.055,19.4,0.00608,,
7/8/2004,19:00:00,5.1,4.452,30.0,0.00940,,
7/8/2004,20:00:00,4.5,3.928,24.6,0.00770,,
7/8/2004,21:00:00,2.9,2.531,16.9,0.00528,,
7/8/2004,22:00:00,2.6,2.270,15.8,0.00496,,
7/8/2004,23:00:00,2.7,2.357,16.6,0.00519,,
7/9/2004,0:00:00,3.2,2.793,19.5,0.00610,,
7/9/2004,1:00:00,2.3,2.008,16.6,0.00520,,
7/9/2004,2:00:00,1,0.873,6.2,0.00195,,
7/9/2004,3:00:00,0.5,0.436,2.7,0.00084,,
7/9/2004,4:00:00,0.4,0.349,2.3,0.00072,,
7/9/2004,5:00:00,0.6,0.524,3.9,0.00123,,
7/9/2004,6:00:00,1,0.873,7.2,0.00225,,
7/9/2004,7:00:00,2.9,2.531,18.1,0.00565,,
7/9/2004,8:00:00,2.7,2.357,15.1,0.00474,,
7/9/2004,9:00:00,1.8,1.571,9.7,0.00304,,
7/9/2004,10:00:00,1.8,1.571,9.4,0.00294,,
7/9/2004,11:00:00,1.7,1.484,9.6,0.00302,,
7/9/2004,12:00:00,1.5,1.309,9.5,0.00298,,
7/9/2004,13:00:00,1.7,1.484,9.6,0.00300,,
7/9/2004,14:00:00,1.3,1.135,9.6,0.00300,,
7/9/2004,15:00:00,1.5,1.309,10.3,0.00323,,
7/9/2004,16:00:00,1.5,1.309,10.2,0.00319,,
7/9/2004,17:00:00,2.3,2.008,14.0,0.00437,,
7/9/2004,18:00:00,2.2,1.920,14.0,0.00438,,
7/9/2004,19:00:00,2.8,2.444,16.6,0.00521,,
7/9/2004,20:00:00,2.7,2.357,13.6,0.00427,,
7/9/2004,21:00:00,1.7,1.484,10.2,0.00320,,
7/9/2004,22:00:00,1.5,1.309,9.5,0.00297,,
7/9/2004,23:00:00,2.3,2.008,11.8,0.00369,,
7/10/2004,0:00:00,2.3,2.008,13.0,0.00406,,
7/10/2004,1:00:00,1.5,1.309,9.6,0.00301,,
7/10/2004,2:00:00,1,0.873,6.7,0.00211,,
7/10/2004,3:00:00,0.5,0.436,2.9,0.00090,,
7/10/2004,4:00:00,0.3,0.262,2.6,0.00081,,
7/10/2004,5:00:00,0.4,0.349,4.0,0.00125,,
7/10/2004,6:00:00,0.5,0.436,4.3,0.00133,,
7/10/2004,7:00:00,0.9,0.786,5.9,0.00183,,
7/10/2004,8:00:00,1.1,0.960,6.8,0.00212,,
7/10/2004,9:00:00,1.4,1.222,8.8,0.00277,,
7/10/2004,10:00:00,1.1,0.960,6.7,0.00209,,
7/10/2004,11:00:00,0.9,0.786,6.4,0.00201,,
7/10/2004,12:00:00,0.8,0.698,6.0,0.00188,,
7/10/2004,13:00:00,0.8,0.698,6.0,0.00187,,
7/10/2004,14:00:00,0.6,0.524,5.0,0.00158,,
7/10/2004,15:00:00,0.6,0.524,4.4,0.00137,,
7/10/2004,16:00:00,0.5,0.436,4.4,0.00138,,
7/10/2004,17:00:00,0.7,0.611,5.5,0.00171,,
7/10/2004,18:00:00,0.8,0.698,5.8,0.00182,,
7/10/2004,19:00:00,0.9,0.786,5.3,0.00166,,
7/10/2004,20:00:00,1.3,1.135,8.0,0.00251,,
7/10/2004,21:00:00,1.3,1.135,7.2,0.00225,,
7/10/2004,22:00:00,1.4,1.222,8.0,0.00250,,
7/10/2004,23:00:00,1.9,1.659,10.4,0.00326,,
7/11/2004,0:00:00,2.3,2.008,11.6,0.00362,,
7/11/2004,1:00:00,1,0.873,6.4,0.00201,,
7/11/2004,2:00:00,0.5,0.436,4.1,0.00128,,
7/11/2004,3:00:00,1,0.873,6.4,0.00200,,
7/11/2004,4:00:00,0.4,0.349,2.7,0.00086,,
7/11/2004,5:00:00,0.3,0.262,2.6,0.00082,,
7/11/2004,6:00:00,0.2,0.175,2.3,0.00072,,
7/11/2004,7:00:00,0.4,0.349,3.1,0.00096,,
7/11/2004,8:00:00,0.3,0.262,3.1,0.00098,,
7/11/2004,9:00:00,0.6,0.524,4.0,0.00124,,
7/11/2004,10:00:00,0.6,0.524,4.6,0.00143,,
7/11/2004,11:00:00,0.6,0.524,3.9,0.00121,,
7/11/2004,12:00:00,0.5,0.436,3.8,0.00118,,
7/11/2004,13:00:00,0.4,0.349,2.8,0.00086,,
7/11/2004,14:00:00,0.2,0.175,2.5,0.00078,,
7/11/2004,15:00:00,0.4,0.349,3.0,0.00093,,
7/11/2004,16:00:00,0.6,0.524,4.7,0.00149,,
7/11/2004,17:00:00,0.9,0.786,5.0,0.00158,,
7/11/2004,18:00:00,0.7,0.611,4.5,0.00140,,
7/11/2004,19:00:00,1.2,1.047,7.7,0.00240,,
7/11/2004,20:00:00,1.6,1.397,9.7,0.00304,,
7/11/2004,21:00:00,1.8,1.571,11.0,0.00345,,
7/11/2004,22:00:00,2.4,2.095,11.8,0.00369,,
7/11/2004,23:00:00,1.5,1.309,8.7,0.00274,,
7/12/2004,0:00:00,0.9,0.786,7.5,0.00235,,
7/12/2004,1:00:00,0.8,0.698,5.7,0.00180,,
7/12/2004,2:00:00,0.2,0.175,2.0,0.00061,,
7/12/2004,3:00:00,0.1,0.087,1.4,0.00045,,
7/12/2004,4:00:00,-200,-174.581,1.8,0.00056,,
7/12/2004,5:00:00,0.5,0.436,3.3,0.00104,,
7/12/2004,6:00:00,1.4,1.222,9.4,0.00294,,
7/12/2004,7:00:00,3.3,2.881,21.1,0.00661,,
7/12/2004,8:00:00,3.6,3.142,17.2,0.00540,,
7/12/2004,9:00:00,1.7,1.484,8.5,0.00268,,
7/12/2004,10:00:00,1.5,1.309,6.8,0.00214,,
7/12/2004,11:00:00,1.6,1.397,7.4,0.00233,,
7/12/2004,12:00:00,2.1,1.833,12.1,0.00378,,
7/12/2004,13:00:00,2.1,1.833,9.6,0.00301,,
7/12/2004,14:00:00,1.6,1.397,7.4,0.00231,,
7/12/2004,15:00:00,1.3,1.135,6.4,0.00201,,
7/12/2004,16:00:00,1.6,1.397,8.3,0.00260,,
7/12/2004,17:00:00,3.1,2.706,14.0,0.00438,,
7/12/2004,18:00:00,3.3,2.881,15.3,0.00480,,
7/12/2004,19:00:00,3.4,2.968,15.4,0.00482,,
7/12/2004,20:00:00,2.8,2.444,10.9,0.00340,,
7/12/2004,21:00:00,1.5,1.309,7.5,0.00234,,
7/12/2004,22:00:00,1.3,1.135,5.2,0.00162,,
7/12/2004,23:00:00,1.6,1.397,7.1,0.00224,,
7/13/2004,0:00:00,1.5,1.309,7.6,0.00238,,
7/13/2004,1:00:00,1,0.873,5.0,0.00157,,
7/13/2004,2:00:00,0.5,0.436,2.0,0.00064,,
7/13/2004,3:00:00,0.4,0.349,1.5,0.00047,,
7/13/2004,4:00:00,0.6,0.524,2.5,0.00078,,
7/13/2004,5:00:00,0.7,0.611,3.3,0.00103,,
7/13/2004,6:00:00,1.3,1.135,7.3,0.00229,,
7/13/2004,7:00:00,4,3.492,23.8,0.00745,,
7/13/2004,8:00:00,5,4.365,27.6,0.00865,,
7/13/2004,9:00:00,3.6,3.142,16.7,0.00521,,
7/13/2004,10:00:00,2.8,2.444,14.3,0.00447,,
7/13/2004,11:00:00,2.6,2.270,13.3,0.00417,,
7/13/2004,12:00:00,2.7,2.357,14.5,0.00454,,
7/13/2004,13:00:00,2.3,2.008,11.5,0.00359,,
7/13/2004,14:00:00,2,1.746,10.8,0.00338,,
7/13/2004,15:00:00,1.3,1.135,6.4,0.00200,,
7/13/2004,16:00:00,1.7,1.484,8.8,0.00275,,
7/13/2004,17:00:00,2.8,2.444,14.3,0.00448,,
7/13/2004,18:00:00,3.8,3.317,19.4,0.00606,,
7/13/2004,19:00:00,4.9,4.277,27.1,0.00850,,
7/13/2004,20:00:00,4.3,3.753,19.7,0.00617,,
7/13/2004,21:00:00,2.6,2.270,13.6,0.00427,,
7/13/2004,22:00:00,2.4,2.095,12.1,0.00380,,
7/13/2004,23:00:00,1.9,1.659,11.0,0.00344,,
7/14/2004,0:00:00,1.4,1.222,8.8,0.00274,,
7/14/2004,1:00:00,1.1,0.960,6.7,0.00211,,
7/14/2004,2:00:00,0.9,0.786,6.3,0.00196,,
7/14/2004,3:00:00,0.7,0.611,4.1,0.00128,,
7/14/2004,4:00:00,0.5,0.436,2.9,0.00090,,
7/14/2004,5:00:00,0.8,0.698,5.0,0.00156,,
7/14/2004,6:00:00,1.3,1.135,9.9,0.00309,,
7/14/2004,7:00:00,4.7,4.103,27.5,0.00862,,
7/14/2004,8:00:00,4.6,4.015,30.4,0.00953,,
7/14/2004,9:00:00,3.7,3.230,19.8,0.00619,,
7/14/2004,10:00:00,2.8,2.444,15.7,0.00492,,
7/14/2004,11:00:00,1.8,1.571,11.3,0.00354,,
7/14/2004,12:00:00,1.9,1.659,12.6,0.00393,,
7/14/2004,13:00:00,2,1.746,11.9,0.00371,,
7/14/2004,14:00:00,2,1.746,14.4,0.00452,,
7/14/2004,15:00:00,2.1,1.833,12.4,0.00387,,
7/14/2004,16:00:00,2.1,1.833,11.7,0.00367,,
7/14/2004,17:00:00,3.2,2.793,18.4,0.00577,,
7/14/2004,18:00:00,4,3.492,22.9,0.00716,,
7/14/2004,19:00:00,4.6,4.015,25.0,0.00784,,
7/14/2004,20:00:00,3,2.619,15.5,0.00484,,
7/14/2004,21:00:00,2.9,2.531,16.7,0.00522,,
7/14/2004,22:00:00,1.9,1.659,11.2,0.00351,,
7/14/2004,23:00:00,1.4,1.222,9.0,0.00281,,
7/15/2004,0:00:00,2.1,1.833,12.1,0.00378,,
7/15/2004,1:00:00,1.2,1.047,8.9,0.00279,,
7/15/2004,2:00:00,0.6,0.524,3.7,0.00116,,
7/15/2004,3:00:00,0.4,0.349,3.1,0.00096,,
7/15/2004,4:00:00,-200,-174.581,2.5,0.00079,,
7/15/2004,5:00:00,0.4,0.349,3.1,0.00098,,
7/15/2004,6:00:00,0.7,0.611,5.7,0.00177,,
7/15/2004,7:00:00,2.3,2.008,15.6,0.00487,,
7/15/2004,8:00:00,4,3.492,25.2,0.00788,,
7/15/2004,9:00:00,2.8,2.444,15.4,0.00481,,
7/15/2004,10:00:00,1.6,1.397,8.4,0.00262,,
7/15/2004,11:00:00,1.6,1.397,8.0,0.00250,,
7/15/2004,12:00:00,2,1.746,12.1,0.00377,,
7/15/2004,13:00:00,2,1.746,12.6,0.00395,,
7/15/2004,14:00:00,1.7,1.484,10.6,0.00330,,
7/15/2004,15:00:00,2,1.746,12.6,0.00394,,
7/15/2004,16:00:00,2.2,1.920,14.3,0.00448,,
7/15/2004,17:00:00,3.2,2.793,20.3,0.00636,,
7/15/2004,18:00:00,3.6,3.142,20.5,0.00640,,
7/15/2004,19:00:00,3.8,3.317,22.1,0.00693,,
7/15/2004,20:00:00,4.8,4.190,23.8,0.00746,,
7/15/2004,21:00:00,2.8,2.444,14.7,0.00460,,
7/15/2004,22:00:00,2.6,2.270,15.1,0.00473,,
7/15/2004,23:00:00,1.9,1.659,10.8,0.00337,,
7/16/2004,0:00:00,1.7,1.484,10.2,0.00319,,
7/16/2004,1:00:00,1,0.873,6.5,0.00203,,
7/16/2004,2:00:00,0.7,0.611,3.9,0.00123,,
7/16/2004,3:00:00,0.5,0.436,2.8,0.00088,,
7/16/2004,4:00:00,0.4,0.349,2.1,0.00066,,
7/16/2004,5:00:00,0.6,0.524,3.4,0.00107,,
7/16/2004,6:00:00,0.7,0.611,4.7,0.00147,,
7/16/2004,7:00:00,2.4,2.095,15.8,0.00495,,
7/16/2004,8:00:00,4.4,3.841,26.6,0.00833,,
7/16/2004,9:00:00,3.1,2.706,14.8,0.00463,,
7/16/2004,10:00:00,2,1.746,9.3,0.00290,,
7/16/2004,11:00:00,2.1,1.833,12.0,0.00375,,
7/16/2004,12:00:00,2.1,1.833,10.9,0.00342,,
7/16/2004,13:00:00,2.1,1.833,11.9,0.00373,,
7/16/2004,14:00:00,2.2,1.920,13.2,0.00415,,
7/16/2004,15:00:00,1.6,1.397,8.9,0.00279,,
7/16/2004,16:00:00,2.4,2.095,13.0,0.00407,,
7/16/2004,17:00:00,3.3,2.881,18.2,0.00569,,
7/16/2004,18:00:00,4,3.492,23.7,0.00741,,
7/16/2004,19:00:00,4.1,3.579,21.6,0.00677,,
7/16/2004,20:00:00,4.2,3.666,21.6,0.00676,,
7/16/2004,21:00:00,2.9,2.531,16.5,0.00516,,
7/16/2004,22:00:00,2.3,2.008,12.3,0.00385,,
7/16/2004,23:00:00,2.2,1.920,13.6,0.00425,,
7/17/2004,0:00:00,2.1,1.833,12.8,0.00401,,
7/17/2004,1:00:00,1.6,1.397,9.4,0.00295,,
7/17/2004,2:00:00,1.2,1.047,8.3,0.00259,,
7/17/2004,3:00:00,1.2,1.047,6.7,0.00208,,
7/17/2004,4:00:00,0.9,0.786,4.6,0.00146,,
7/17/2004,5:00:00,0.6,0.524,3.6,0.00113,,
7/17/2004,6:00:00,0.7,0.611,5.0,0.00157,,
7/17/2004,7:00:00,1.3,1.135,8.2,0.00257,,
7/17/2004,8:00:00,2,1.746,10.7,0.00335,,
7/17/2004,9:00:00,1.9,1.659,10.3,0.00323,,
7/17/2004,10:00:00,2.2,1.920,12.9,0.00403,,
7/17/2004,11:00:00,1.9,1.659,11.0,0.00345,,
7/17/2004,12:00:00,1.5,1.309,8.3,0.00261,,
7/17/2004,13:00:00,1.4,1.222,8.2,0.00256,,
7/17/2004,14:00:00,1,0.873,5.2,0.00162,,
7/17/2004,15:00:00,1,0.873,4.6,0.00144,,
7/17/2004,16:00:00,1.4,1.222,7.2,0.00227,,
7/17/2004,17:00:00,1.6,1.397,9.4,0.00293,,
7/17/2004,18:00:00,1.6,1.397,8.0,0.00251,,
7/17/2004,19:00:00,2.1,1.833,10.7,0.00334,,
7/17/2004,20:00:00,2,1.746,9.6,0.00300,,
7/17/2004,21:00:00,1.9,1.659,8.7,0.00272,,
7/17/2004,22:00:00,2.3,2.008,11.6,0.00363,,
7/17/2004,23:00:00,2.4,2.095,11.8,0.00369,,
7/18/2004,0:00:00,2.2,1.920,10.5,0.00327,,
7/18/2004,1:00:00,1.2,1.047,5.5,0.00174,,
7/18/2004,2:00:00,1.1,0.960,5.5,0.00173,,
7/18/2004,3:00:00,0.8,0.698,3.8,0.00120,,
7/18/2004,4:00:00,-200,-174.581,2.9,0.00092,,
7/18/2004,5:00:00,0.6,0.524,3.4,0.00105,,
7/18/2004,6:00:00,0.7,0.611,4.1,0.00128,,
7/18/2004,7:00:00,0.4,0.349,4.1,0.00129,,
7/18/2004,8:00:00,0.6,0.524,4.7,0.00148,,
7/18/2004,9:00:00,0.9,0.786,7.1,0.00223,,
7/18/2004,10:00:00,0.9,0.786,7.4,0.00230,,
7/18/2004,11:00:00,0.8,0.698,7.3,0.00227,,
7/18/2004,12:00:00,0.4,0.349,4.2,0.00132,,
7/18/2004,13:00:00,0.3,0.262,4.1,0.00128,,
7/18/2004,14:00:00,0.1,0.087,3.8,0.00118,,
7/18/2004,15:00:00,0.5,0.436,5.8,0.00181,,
7/18/2004,16:00:00,0.4,0.349,5.6,0.00175,,
7/18/2004,17:00:00,0.3,0.262,4.8,0.00151,,
7/18/2004,18:00:00,0.4,0.349,5.3,0.00167,,
7/18/2004,19:00:00,0.6,0.524,6.1,0.00189,,
7/18/2004,20:00:00,0.8,0.698,7.4,0.00231,,
7/18/2004,21:00:00,1.2,1.047,9.0,0.00281,,
7/18/2004,22:00:00,1.6,1.397,11.7,0.00367,,
7/18/2004,23:00:00,1.2,1.047,11.0,0.00344,,
7/19/2004,0:00:00,0.5,0.436,6.0,0.00189,,
7/19/2004,1:00:00,0.3,0.262,4.3,0.00136,,
7/19/2004,2:00:00,0.1,0.087,2.8,0.00089,,
7/19/2004,3:00:00,-200,-174.581,2.3,0.00071,,
7/19/2004,4:00:00,0.1,0.087,2.9,0.00092,,
7/19/2004,5:00:00,0.3,0.262,4.1,0.00129,,
7/19/2004,6:00:00,0.8,0.698,8.3,0.00260,,
7/19/2004,7:00:00,2.3,2.008,16.6,0.00519,,
7/19/2004,8:00:00,3.4,2.968,25.6,0.00800,,
7/19/2004,9:00:00,2.5,2.182,17.7,0.00553,,
7/19/2004,10:00:00,2.4,2.095,16.2,0.00508,,
7/19/2004,11:00:00,2.1,1.833,15.1,0.00473,,
7/19/2004,12:00:00,-200,-174.581,14.3,0.00448,,
7/19/2004,13:00:00,-200,-174.581,10.8,0.00338,,
7/19/2004,14:00:00,-200,-174.581,10.1,0.00317,,
7/19/2004,15:00:00,-200,-174.581,10.9,0.00342,,
7/19/2004,16:00:00,-200,-174.581,11.0,0.00344,,
7/19/2004,17:00:00,-200,-174.581,16.8,0.00527,,
7/19/2004,18:00:00,-200,-174.581,20.7,0.00648,,
7/19/2004,19:00:00,-200,-174.581,19.5,0.00611,,
7/19/2004,20:00:00,-200,-174.581,14.6,0.00457,,
7/19/2004,21:00:00,-200,-174.581,14.3,0.00449,,
7/19/2004,22:00:00,-200,-174.581,15.9,0.00498,,
7/19/2004,23:00:00,-200,-174.581,10.3,0.00322,,
7/20/2004,0:00:00,-200,-174.581,8.8,0.00275,,
7/20/2004,1:00:00,-200,-174.581,6.8,0.00214,,
7/20/2004,2:00:00,-200,-174.581,6.3,0.00198,,
7/20/2004,3:00:00,-200,-174.581,3.9,0.00124,,
7/20/2004,4:00:00,-200,-174.581,4.1,0.00128,,
7/20/2004,5:00:00,-200,-174.581,4.7,0.00146,,
7/20/2004,6:00:00,-200,-174.581,9.9,0.00310,,
7/20/2004,7:00:00,-200,-174.581,24.8,0.00776,,
7/20/2004,8:00:00,-200,-174.581,37.3,0.01166,,
7/20/2004,9:00:00,-200,-174.581,26.2,0.00821,,
7/20/2004,10:00:00,-200,-174.581,21.6,0.00678,,
7/20/2004,11:00:00,-200,-174.581,16.1,0.00502,,
7/20/2004,12:00:00,-200,-174.581,13.0,0.00406,,
7/20/2004,13:00:00,-200,-174.581,13.4,0.00418,,
7/20/2004,14:00:00,-200,-174.581,13.7,0.00428,,
7/20/2004,15:00:00,-200,-174.581,14.0,0.00439,,
7/20/2004,16:00:00,-200,-174.581,10.4,0.00327,,
7/20/2004,17:00:00,-200,-174.581,17.5,0.00548,,
7/20/2004,18:00:00,-200,-174.581,12.9,0.00405,,
7/20/2004,19:00:00,-200,-174.581,14.9,0.00465,,
7/20/2004,20:00:00,-200,-174.581,15.5,0.00485,,
7/20/2004,21:00:00,-200,-174.581,11.2,0.00351,,
7/20/2004,22:00:00,-200,-174.581,14.3,0.00447,,
7/20/2004,23:00:00,-200,-174.581,14.2,0.00445,,
7/21/2004,0:00:00,-200,-174.581,10.0,0.00313,,
7/21/2004,1:00:00,-200,-174.581,7.6,0.00236,,
7/21/2004,2:00:00,-200,-174.581,5.8,0.00180,,
7/21/2004,3:00:00,-200,-174.581,3.1,0.00096,,
7/21/2004,4:00:00,-200,-174.581,2.7,0.00086,,
7/21/2004,5:00:00,-200,-174.581,5.4,0.00168,,
7/21/2004,6:00:00,-200,-174.581,7.3,0.00228,,
7/21/2004,7:00:00,-200,-174.581,18.4,0.00575,,
7/21/2004,8:00:00,-200,-174.581,27.7,0.00866,,
7/21/2004,9:00:00,-200,-174.581,16.9,0.00529,,
7/21/2004,10:00:00,-200,-174.581,22.1,0.00692,,
7/21/2004,11:00:00,-200,-174.581,17.0,0.00531,,
7/21/2004,12:00:00,-200,-174.581,12.4,0.00388,,
7/21/2004,13:00:00,-200,-174.581,11.5,0.00359,,
7/21/2004,14:00:00,-200,-174.581,7.5,0.00236,,
7/21/2004,15:00:00,-200,-174.581,10.3,0.00322,,
7/21/2004,16:00:00,-200,-174.581,10.2,0.00318,,
7/21/2004,17:00:00,-200,-174.581,11.5,0.00360,,
7/21/2004,18:00:00,4.1,3.579,17.0,0.00532,,
7/21/2004,19:00:00,3.8,3.317,21.5,0.00674,,
7/21/2004,20:00:00,3.4,2.968,18.6,0.00581,,
7/21/2004,21:00:00,2.9,2.531,15.3,0.00479,,
7/21/2004,22:00:00,3.1,2.706,17.0,0.00533,,
7/21/2004,23:00:00,3.5,3.055,14.4,0.00450,,
7/22/2004,0:00:00,2.4,2.095,13.6,0.00425,,
7/22/2004,1:00:00,1.6,1.397,9.6,0.00301,,
7/22/2004,2:00:00,1.3,1.135,6.4,0.00202,,
7/22/2004,3:00:00,0.9,0.786,4.8,0.00150,,
7/22/2004,4:00:00,1,0.873,5.4,0.00168,,
7/22/2004,5:00:00,0.8,0.698,4.1,0.00127,,
7/22/2004,6:00:00,1.1,0.960,6.3,0.00197,,
7/22/2004,7:00:00,4.4,3.841,26.9,0.00841,,
7/22/2004,8:00:00,-200,-174.581,35.6,0.01115,,
7/22/2004,9:00:00,-200,-174.581,17.5,0.00548,,
7/22/2004,10:00:00,3.3,2.881,19.9,0.00624,,
7/22/2004,11:00:00,2.1,1.833,12.6,0.00394,,
7/22/2004,12:00:00,2.1,1.833,14.0,0.00439,,
7/22/2004,13:00:00,2,1.746,12.2,0.00381,,
7/22/2004,14:00:00,1.5,1.309,11.1,0.00348,,
7/22/2004,15:00:00,2.1,1.833,14.3,0.00447,,
7/22/2004,16:00:00,2.3,2.008,15.1,0.00472,,
7/22/2004,17:00:00,2.8,2.444,18.6,0.00583,,
7/22/2004,18:00:00,3.6,3.142,22.0,0.00690,,
7/22/2004,19:00:00,4,3.492,23.0,0.00719,,
7/22/2004,20:00:00,3.7,3.230,21.1,0.00661,,
7/22/2004,21:00:00,2.5,2.182,15.0,0.00469,,
7/22/2004,22:00:00,2.3,2.008,13.6,0.00427,,
7/22/2004,23:00:00,2.5,2.182,14.6,0.00456,,
7/23/2004,0:00:00,2.7,2.357,16.3,0.00510,,
7/23/2004,1:00:00,1.3,1.135,8.8,0.00277,,
7/23/2004,2:00:00,0.8,0.698,6.0,0.00189,,
7/23/2004,3:00:00,0.9,0.786,5.5,0.00174,,
7/23/2004,4:00:00,0.5,0.436,3.9,0.00123,,
7/23/2004,5:00:00,0.8,0.698,5.8,0.00181,,
7/23/2004,6:00:00,1,0.873,8.2,0.00256,,
7/23/2004,7:00:00,2.9,2.531,20.1,0.00629,,
7/23/2004,8:00:00,3.8,3.317,25.5,0.00797,,
7/23/2004,9:00:00,3.5,3.055,21.6,0.00676,,
7/23/2004,10:00:00,2.4,2.095,15.5,0.00487,,
7/23/2004,11:00:00,1.8,1.571,11.2,0.00350,,
7/23/2004,12:00:00,2.1,1.833,15.4,0.00481,,
7/23/2004,13:00:00,2.1,1.833,14.6,0.00458,,
7/23/2004,14:00:00,1.5,1.309,12.5,0.00391,,
7/23/2004,15:00:00,1.5,1.309,12.3,0.00384,,
7/23/2004,16:00:00,1.8,1.571,13.2,0.00414,,
7/23/2004,17:00:00,2.1,1.833,14.7,0.00461,,
7/23/2004,18:00:00,3,2.619,19.9,0.00624,,
7/23/2004,19:00:00,2.8,2.444,19.1,0.00597,,
7/23/2004,20:00:00,2.5,2.182,14.8,0.00465,,
7/23/2004,21:00:00,1.4,1.222,8.6,0.00268,,
7/23/2004,22:00:00,1.7,1.484,11.0,0.00344,,
7/23/2004,23:00:00,1.8,1.571,13.0,0.00407,,
7/24/2004,0:00:00,2.4,2.095,15.2,0.00476,,
7/24/2004,1:00:00,1.9,1.659,12.1,0.00378,,
7/24/2004,2:00:00,1.4,1.222,9.9,0.00309,,
7/24/2004,3:00:00,0.8,0.698,6.0,0.00186,,
7/24/2004,4:00:00,0.7,0.611,6.3,0.00197,,
7/24/2004,5:00:00,0.8,0.698,5.5,0.00173,,
7/24/2004,6:00:00,0.7,0.611,5.8,0.00182,,
7/24/2004,7:00:00,1,0.873,8.1,0.00252,,
7/24/2004,8:00:00,1.7,1.484,10.0,0.00314,,
7/24/2004,9:00:00,1.9,1.659,9.9,0.00311,,
7/24/2004,10:00:00,2.3,2.008,13.1,0.00411,,
7/24/2004,11:00:00,1.7,1.484,9.2,0.00287,,
7/24/2004,12:00:00,1.3,1.135,6.7,0.00209,,
7/24/2004,13:00:00,1.2,1.047,6.5,0.00202,,
7/24/2004,14:00:00,0.8,0.698,3.4,0.00106,,
7/24/2004,15:00:00,0.9,0.786,3.8,0.00119,,
7/24/2004,16:00:00,1.1,0.960,5.2,0.00163,,
7/24/2004,17:00:00,1.2,1.047,6.0,0.00189,,
7/24/2004,18:00:00,1.3,1.135,6.0,0.00188,,
7/24/2004,19:00:00,1.4,1.222,5.6,0.00174,,
7/24/2004,20:00:00,1.2,1.047,4.4,0.00139,,
7/24/2004,21:00:00,0.9,0.786,3.7,0.00117,,
7/24/2004,22:00:00,1.1,0.960,5.0,0.00155,,
7/24/2004,23:00:00,1.5,1.309,7.1,0.00221,,
7/25/2004,0:00:00,1.7,1.484,7.9,0.00246,,
7/25/2004,1:00:00,0.9,0.786,3.7,0.00115,,
7/25/2004,2:00:00,0.7,0.611,3.6,0.00112,,
7/25/2004,3:00:00,0.4,0.349,2.1,0.00065,,
7/25/2004,4:00:00,-200,-174.581,2.0,0.00061,,
7/25/2004,5:00:00,0.3,0.262,1.3,0.00040,,
7/25/2004,6:00:00,0.4,0.349,1.7,0.00053,,
7/25/2004,7:00:00,0.4,0.349,1.5,0.00047,,
7/25/2004,8:00:00,0.5,0.436,1.6,0.00049,,
7/25/2004,9:00:00,0.5,0.436,1.7,0.00052,,
7/25/2004,10:00:00,0.7,0.611,2.7,0.00084,,
7/25/2004,11:00:00,0.9,0.786,3.6,0.00112,,
7/25/2004,12:00:00,0.8,0.698,3.0,0.00094,,
7/25/2004,13:00:00,0.8,0.698,2.9,0.00091,,
7/25/2004,14:00:00,0.7,0.611,2.5,0.00078,,
7/25/2004,15:00:00,0.8,0.698,3.1,0.00096,,
7/25/2004,16:00:00,0.7,0.611,2.3,0.00072,,
7/25/2004,17:00:00,0.8,0.698,3.0,0.00095,,
7/25/2004,18:00:00,1.2,1.047,4.0,0.00126,,
7/25/2004,19:00:00,1.6,1.397,6.3,0.00197,,
7/25/2004,20:00:00,1.6,1.397,6.6,0.00206,,
7/25/2004,21:00:00,1.5,1.309,7.3,0.00227,,
7/25/2004,22:00:00,1.5,1.309,6.8,0.00214,,
7/25/2004,23:00:00,1.5,1.309,6.3,0.00197,,
7/26/2004,0:00:00,1.5,1.309,5.9,0.00186,,
7/26/2004,1:00:00,1.2,1.047,4.8,0.00151,,
7/26/2004,2:00:00,0.8,0.698,2.9,0.00092,,
7/26/2004,3:00:00,-200,-174.581,2.2,0.00068,,
7/26/2004,4:00:00,-200,-174.581,1.8,0.00056,,
7/26/2004,5:00:00,-200,-174.581,2.5,0.00080,,
